source_node_ID,destination_node_ID
2977986904,2977986914
2977986907,3428959183
2977986907,3428959185
2977986907,8069713375
2977986909,8070000315
2977986909,8070000317
2977986909,8070000314
2977986909,2977986851
2977986911,2977986968
2977986911,2978093924
2977986911,8069645481
2977986913,3428959184
2977986913,8069645481
2977986913,2977986914
2977986914,3428959183
2977986914,2977986915
2977986914,2977986904
2977986914,2977986913
2977986915,2977986914
2977986915,2977986916
2977986915,2978093928
2977986916,8070005000
2977986916,2977986915
2977986916,8070004998
2977986917,8069713374
2977986917,2977987000
2977986917,8070005001
2977986931,8069645481
2977986950,8069713341
2977986950,2977987000
2977986950,8069713374
2977986950,2977986989
2977986968,8070005004
2977986968,2977986870
2977986968,2977986911
2977986968,8070005005
2977986977,8070000330
2977986977,2977986980
2977986977,2977986978
2977986978,2977986977
2977986978,8070004997
2977986978,8070004998
2977986980,2977986989
2977986980,2977986977
2977986980,8070000334
2977986989,2977986980
2977986989,2977986950
2977986989,2977986901
2977987000,2977986950
2977987000,8070000334
2977987000,2977986917
2977987000,8070000332
2977987014,2978093928
2977987014,8069713375
2977987014,8069713374
2977987031,2978093925
2977987031,2978094340
2977987031,3809390565
2977987031,2978094342
2977987033,2977986870
2977987033,3809390565
2977987033,2977987036
2977987036,2977987033
2977987036,8070000304
2977987036,8070000307
2978093923,2978093924
2978093923,2978094341
2978093923,2978094345
2978093924,2977986911
2978093924,2978093923
2978093924,2978093927
2978093925,8070000304
2978093925,2977987031
2978093925,8070000309
2978093925,8070000303
2978093926,8070000313
2978093926,8070000311
2978093926,2978094340
2978093926,2978093927
2978093927,8070000307
2978093927,2978093926
2978093927,8070000306
2978093927,2978093924
2978093928,3428959183
2978093928,2977987014
2978093928,2977986915
2978094340,2977987031
2978094340,2978094341
2978094340,2978093926
2978094341,8070000301
2978094341,2978094340
2978094341,2978093923
2978094342,8070000292
2978094342,2978094363
2978094342,2978094365
2978094342,2977987031
2978094345,2978093923
2978094345,8070000296
2978094345,8069713346
2978094362,2978094364
2978094362,8070000299
2978094362,8070000298
2978094362,8070000294
2978094363,2978094342
2978094363,8070000301
2978094363,8070000299
2978094363,8069713360
2978094364,2978094362
2978094364,2978094365
2978094364,8069713356
2978094365,2978094342
2978094365,2978094364
2978094365,2978094409
2978094407,8070000378
2978094407,8070000367
2978094407,8070000364
2978094408,8070000378
2978094408,8069713356
2978094408,8070000379
2978094409,2978094410
2978094409,8070000291
2978094409,2978094365
2978094409,2978094411
2978094410,8070000382
2978094410,2978094409
2978094410,8070000360
2978094410,8070000381
2978094411,8070000362
2978094411,2978094409
2978094411,2978094640
2978094640,8070000365
2978094640,2978094411
2978094640,2978094642
2978094642,2978094645
2978094642,8070000368
2978094642,8070000290
2978094642,2978094640
2978094643,8070000365
2978094643,8070000364
2978094643,8070000370
2978094644,2978094645
2978094644,8070000367
2978094644,8069713346
2978094645,2978094642
2978094645,7025569194
2978094645,2978094644
2978094645,8069713376
2978094658,2978094667
2978094658,2978094667
2978094658,4072028142
2978094667,2978094658
2978094667,2978094658
2978094667,84743127
3005474316,9760357902
3005474316,7996463055
3005474316,9760357859
3005474320,8042346686
3005474320,9732751199
3005474320,9732751164
3041198338,8070000291
3041198338,3428959187
3041198338,4072028142
3428959183,2977986907
3428959183,2977986914
3428959183,2978093928
3428959183,3428959184
3428959184,3428959185
3428959184,2977986913
3428959184,8069713342
3428959184,3428959183
3428959185,8069713346
3428959185,3428959184
3428959185,8069713289
3428959185,2977986907
3428959187,4072028144
3428959187,4072028169
3428959187,3041198338
3428959188,6097397885
3428959188,6097330142
3428959188,7120569006
3428959188,84853931
3530984776,8001035693
3530984776,2977586276
3530984776,2977586275
3530984776,8001035692
3566637291,7990961711
3566637291,8004712615
3566637291,8008625013
3566637291,8008625012
3566639095,8001035867
3566639095,2977586315
3566639095,8001035863
3566639095,2977586288
3572580219,2816068744
3572580219,2816068742
3572580219,2816068741
3572580219,2816068726
3572580220,2294943750
3572580220,2816068726
3572580220,2816068742
3572580220,2816068714
3572580220,8057328452
3572580220,10022418990
3600808085,7120553054
3600808085,6126831128
3600808085,1277919001
3660981361,2934253289
3660981361,8034263504
3660981361,2654220776
3660981361,2654220352
3801708898,4602842974
3809390546,8061143681
3809390546,8061229222
3809390546,8061229220
3809390565,2977987033
3809390565,8070005031
3809390565,2977987031
3812881236,2977586309
3812881236,10082184827
3812881236,8001035863
3812881236,84733260
3812881255,2977586265
3812881255,2977586258
3812881255,2977586262
3812881255,2977586278
3812881255,10045415529
3812881260,2977586267
3812881260,2977586262
3812881260,2977586266
3812881260,2977586265
3812881260,10045415529
3812881274,2653872059
3812881274,2653872065
3812881274,6135817495
3812881274,3812881282
3812881278,8013308595
3812881278,3812881337
3812881282,3812881274
3812881282,3812881295
3812881282,8013308595
3812881295,3812881332
3812881295,3812881297
3812881295,3812881282
3812881297,3812881337
3812881297,8013308595
3812881297,3812881295
3812881332,3812881295
3812881332,3812881337
3812881332,7998478184
3812881337,3812881297
3812881337,3812881392
3812881337,3812881332
3812881337,3812881278
3812881392,3812881337
3874849746,4249725359
3874849746,4249725317
3874849746,9338969242
3874849751,4249725436
3874849751,3881267845
3874849751,1636938060
3874849753,8081786588
3874849753,8081786594
3874849753,9759688864
3874857051,2838526649
3879139934,11275615567
3881267509,8086583943
3881267693,8090258488
3881267693,4214257861
3881267693,3881267696
3881267693,4214257858
3881267696,3881267720
3881267696,3881267693
3881267696,3881267704
3881267704,3881267720
3881267704,3881267696
3881267704,3881267713
3881267713,3881267704
3881267713,3881267738
3881267713,10034219210
3881267720,3881267704
3881267720,3881267696
3881267720,3881267721
3881267721,3881267720
3881267721,3881267764
3881267721,3881267746
3881267738,4214257916
3881267738,3881267713
3881267738,4214257971
3881267746,3881267764
3881267746,3881267721
3881267764,3881267721
3881267764,3881267778
3881267764,3881267746
3881267776,8090258462
3881267776,3881267778
3881267778,3881267764
3881267778,4214257987
3881267778,3881267776
3881267783,8090258462
3881267788,3881267790
3881267790,2838529520
3881267790,3881267791
3881267790,3881267788
3881267790,4214257940
3881267791,3881267790
3881267791,4214257959
3881267791,3881267821
3881267793,4214257987
3881267793,8090258462
3881267793,9991531722
3881267821,4249724818
3881267821,4214257984
3881267821,3881267791
3881267828,9991531722
3881267828,4259619351
3881267828,2838529214
3881267845,6135169403
3881267845,11821162117
3881267845,3874849751
3881267850,3881267860
3881267850,84796460
3881267850,8067594231
3881267850,8067594256
3881267852,2813567428
3881267852,2813567297
3881267852,8079687797
3881267852,2813648638
3881267855,2816531142
3881267855,2813567421
3881267855,2813567428
3881267855,2813648638
3881267856,2813567297
3881267856,2813567421
3881267856,2813648618
3881267856,2813648638
3881267857,3881267860
3881267860,3881267850
3881267860,2816326665
3881267860,3881267857
3881267860,8067594276
3881267866,2815551765
3881267871,3881267872
3881267871,4249725598
3881267871,11282532381
3881267871,11282532377
3881267871,11282532380
3881267872,4249725559
3881267872,3881267871
3881267872,84942165
3881267872,2815551782
3881267912,3881267913
3881267912,2815999823
3881267912,2815734943
3881267912,8057470506
3881267913,2815999845
3881267913,3881267912
3881267913,2815734919
3881267913,4713794596
3881267933,84863802
3881267933,4686030276
3881267933,8023646562
3881267933,4272413005
3881267937,4272413026
3881267937,2883830130
3881267937,84863807
3881267937,10112096199
3881267938,2837747171
3881267938,2837747170
3881267938,2837747429
3881267960,2089578804
3881267960,4741818714
3881267960,10082978357
3881267960,10082978353
3903817237,6097330133
3903817237,8032264486
3903817237,2654220406
3903817237,8032264423
3903817255,8032264453
3903817255,8032264452
3903817255,9322334532
3903817959,2654220757
3903817959,1280389704
3903817959,2654220561
3903817959,8075343400
3903817968,2654220265
3903817990,2654220177
3903817990,2962467384
3903817990,7120569004
3903817990,4072028146
3903817991,2654220679
3903817991,7120569001
3903817991,2654220540
3903817991,8034263600
3903817996,84766707
3903817996,8034263601
3903817996,4072028180
3903817996,7120569019
3903818000,9554056383
3903818000,8034263601
3903818000,2934330210
3903818013,7841704639
3903818013,610104180
3903818013,10033902846
3903818013,2838529286
3903818015,84747907
3903818015,2934330194
3903818015,4269007218
3903818015,4269007224
3903818017,8002149213
3903818017,4270696688
3903818017,4270697194
3903818017,4272412349
3903818031,84873633
3903818031,4147991764
3903818031,2934330223
3903818031,2934330127
3903818032,2934330229
3903818032,8072411680
3903818032,2934330175
3903818042,2837747170
3903818042,2837747169
3903818042,2837747203
3903818042,2831343527
3980487857,84796442
3980487857,8067594276
3980487857,8067594277
3980487857,11167948531
3980487858,4249725597
3980487858,1637869317
3980487858,4249725600
3980487862,84796384
3980487862,8064273299
3980487862,8064287529
3980487862,8064287537
3980487864,2816370049
3980487864,2816510164
3980487864,2816068788
3980487864,4072028636
3980487865,1637869317
3980487865,3980487866
3980487865,2838529084
3980487866,84806052
3980487866,3980487865
3980487866,84806051
3980487866,4270697191
3980487877,9725565937
3980487877,2838529131
3980487877,2838529097
3980487877,8020516115
3980487879,2815734934
3980487879,2815734935
3980487879,8057470494
3980487879,2815734919
3980487881,1637280233
3980487881,1637280252
3980487881,8006790611
3980487882,4713792680
3980487882,1280386255
3980487882,4713792683
3980487882,3980487883
3980487883,2816068711
3980487883,2816068710
3980487883,3980487882
3980487883,2816531120
3980487885,4713792686
3980487885,2816531120
3980487885,2816531122
3980487885,2816531121
3980487885,4713792678
3980487887,1329906246
3980487887,84752964
3980487887,2838529024
3980487887,4431618019
3980487890,84921148
3980487890,2816531103
3980487890,84921146
3980487890,4593699604
3980487897,10106680526
3980487897,2838526647
3980487897,2838526670
3980487897,2838529034
3980803761,7120553056
3980803761,8049034781
3980803761,3980803870
3980803778,3980803779
3980803778,4147991734
3980803778,6061498033
3980803778,4255604503
3980803779,84837894
3980803779,3980803778
3980803779,7046174278
3980803781,6126833742
3980803781,7120553054
3980803781,8049034734
3980803782,8047929563
3980803782,3980803796
3980803782,3980803808
3980803783,4147991734
3980803783,3980803795
3980803783,3980803794
3980803783,3980803808
3980803793,3980803799
3980803794,3980803799
3980803794,3980803783
3980803794,3980803795
3980803795,3980803783
3980803795,3980803798
3980803795,3980803794
3980803795,3980803807
3980803796,3980803782
3980803796,3980803797
3980803796,3980803807
3980803797,3980803796
3980803797,8047929564
3980803797,3980803806
3980803798,3980803795
3980803798,4255604482
3980803798,3980803799
3980803798,3980803803
3980803799,3980803794
3980803799,3980803793
3980803799,3980803798
3980803800,3980803802
3980803801,3980803802
3980803802,3980803801
3980803802,3980803800
3980803802,3980803803
3980803803,3980803802
3980803803,3980803798
3980803803,3980803806
3980803804,8047929564
3980803804,3980803805
3980803804,4255604492
3980803805,8047929566
3980803805,8047929566
3980803805,8047929566
3980803805,3980803804
3980803806,3980803807
3980803806,4255604490
3980803806,3980803803
3980803806,3980803797
3980803807,3980803808
3980803807,3980803806
3980803807,3980803795
3980803807,3980803796
3980803808,3980803809
3980803808,3980803807
3980803808,3980803783
3980803808,3980803782
3980803809,3980803808
3980803809,8047981590
3980803809,8047929563
3980803810,7120553057
3980803810,4147991734
3980803810,6097330175
3980803827,8049034783
3980803827,8049034781
3980803827,8049034782
3980803840,3980803852
3980803840,3980803851
3980803840,7120553057
3980803851,3980803852
3980803851,7120553056
3980803851,3980803840
3980803852,3980803840
3980803852,3980803851
3980803852,8047981644
3980803852,8049034720
3980803852,6097330182
3980803870,3980803761
3980803870,8049034688
3980803870,6135789117
3980803905,6135789118
3980803905,7120553055
3980803905,3980803906
3980803906,3980803905
3980803906,6061498654
3980803906,8049035190
3980803906,6097330328
4036559248,4036559249
4036559248,5618865206
4036559248,4741818714
4036559249,4036559251
4036559249,4036559248
4036559249,5618865207
4036559251,4036559252
4036559251,4036559249
4036559251,4743589268
4036559252,4036559251
4036559252,5618865185
4072026488,4072028392
4072026488,8084526883
4072026488,4072028552
4072026787,84748054
4072026787,84748032
4072026787,8076017172
4072026787,8076017168
4072028105,84748055
4072028105,8075343343
4072028105,8075343400
4072028105,4255604545
4072028142,4072028144
4072028142,3041198338
4072028142,2978094658
4072028144,3428959187
4072028144,4072028142
4072028144,6097330142
4072028146,7929865179
4072028146,3903817990
4072028146,6097397885
4072028146,8042948138
4072028148,4072028162
4072028157,4072028158
4072028157,2934330213
4072028157,6097330152
4072028158,4072028157
4072028158,7120569019
4072028158,6097330147
4072028162,4072028169
4072028162,4072028148
4072028162,4072028301
4072028169,3428959187
4072028169,4072028297
4072028169,4072028162
4072028169,2934330213
4072028180,4072028348
4072028180,3903817996
4072028180,8080036776
4072028181,8080036776
4072028297,4072028312
4072028297,4072028169
4072028297,4072028301
4072028301,8084526882
4072028301,4072028162
4072028301,4072028297
4072028308,4072028312
4072028312,4072028308
4072028312,4072028322
4072028312,4072028297
4072028312,8084526882
4072028322,4072028338
4072028322,4072028312
4072028322,4072028324
4072028324,8084526882
4072028324,4072028342
4072028324,4072028322
4072028338,4072028350
4072028338,4072028322
4072028338,4072028342
4072028342,4072028324
4072028342,4072028353
4072028342,4072028338
4072028348,2654220815
4072028348,4072028180
4072028348,4072028349
4072028349,4072028348
4072028350,4072028370
4072028350,4072028338
4072028350,4072028353
4072028353,4072028342
4072028353,4072028377
4072028353,4072028350
4072028358,4072028509
4072028360,4072028361
4072028361,84766711
4072028361,2654220815
4072028361,4072028360
4072028370,4072028385
4072028370,4072028350
4072028370,4072028393
4072028370,4072028377
4072028377,4072028353
4072028377,4072028387
4072028377,4072028370
4072028385,4072028392
4072028385,4072028370
4072028385,4072028387
4072028387,4072028377
4072028387,8084526883
4072028387,4072028385
4072028389,84766711
4072028392,4072026488
4072028392,4072028385
4072028392,4072028393
4072028392,8084526883
4072028393,4072028392
4072028393,4072028370
4072028393,8080036599
4072028491,4072028496
4072028492,4072028498
4072028493,8080036685
4072028493,7120569019
4072028493,4072028509
4072028496,4072028491
4072028496,4072028506
4072028496,4072028565
4072028496,84774419
4072028498,4072028492
4072028498,84766711
4072028498,4072028568
4072028506,4072028496
4072028509,84774419
4072028509,4072028493
4072028509,4072028358
4072028526,4072028529
4072028529,4072028526
4072028529,84774419
4072028529,84774433
4072028529,8080036639
4072028546,8080036599
4072028546,4072028558
4072028546,4072028559
4072028552,4072026488
4072028558,4072028546
4072028559,4072028546
4072028565,4072028496
4072028568,4072028498
4072028636,11167948532
4072028636,3980487864
4072028636,4072028971
4072028971,12146816696
4072028971,4072029739
4072028971,4072028636
4072029739,4072028971
4072029739,10082775757
4072029739,8057480607
4072031416,5626051107
4072031416,8064416963
4072031416,6492412693
4072031416,8064445586
4091667495,4255604623
4091667495,11275673998
4091667495,4602847175
4091667495,4677416287
4091667497,10082306534
4091667497,10082306524
4091667497,9511997989
4091667497,9511998001
4147991731,7120553051
4147991734,3980803783
4147991734,3980803810
4147991734,8047981590
4147991734,3980803778
4147991749,4255604460
4147991749,8042753123
4147991749,4255604461
4147991749,8042753124
4147991755,1801870535
4147991755,4147991756
4147991755,4249725352
4147991756,1801870536
4147991756,1801870551
4147991756,8063267907
4147991756,4147991755
4147991761,1801870540
4147991761,4339656615
4147991761,2838529217
4147991761,8063267944
4147991764,2934330110
4147991764,3903818031
4147991764,8070506522
4214257799,4214257836
4214257801,4214257818
4214257807,8090258351
4214257807,4214257856
4214257807,4214257841
4214257818,4214257801
4214257818,4214257850
4214257818,4214257841
4214257824,4214257836
4214257824,6214671550
4214257824,84774760
4214257824,8090258360
4214257836,4214257850
4214257836,4214257824
4214257836,4214257799
4214257836,8090258389
4214257841,4214257856
4214257841,4214257818
4214257841,4214257807
4214257850,4214257836
4214257850,4214257856
4214257850,4214257818
4214257850,8090258370
4214257856,4214257807
4214257856,4214257850
4214257856,4214257881
4214257856,4214257841
4214257858,3881267693
4214257858,8090258351
4214257858,4214257861
4214257861,3881267693
4214257861,4214257858
4214257881,4214257907
4214257881,4214257947
4214257881,4214257856
4214257907,4214257909
4214257907,8090258426
4214257907,4214257881
4214257909,4214257907
4214257909,8086584026
4214257909,4214257916
4214257916,3881267738
4214257916,10034219210
4214257916,4214257909
4214257925,8086584026
4214257925,4214257968
4214257925,6135182613
4214257925,6135182613
4214257932,8090258399
4214257932,4214257947
4214257932,4214257949
4214257940,4272412312
4214257940,3881267790
4214257940,4214257949
4214257947,4214257881
4214257947,4214257932
4214257947,8086584026
4214257949,4214257968
4214257949,4214257959
4214257949,4214257932
4214257949,4214257940
4214257959,4214257971
4214257959,3881267791
4214257959,4214257949
4214257968,4214257949
4214257968,6135182613
4214257968,4214257925
4214257971,6135182613
4214257971,3881267738
4214257971,4214257959
4214257983,4214257984
4214257984,4214257983
4214257984,4214257987
4214257984,3881267821
4214257987,4214257984
4214257987,3881267778
4214257987,3881267793
4239206799,8034451803
4239206799,4269007109
4239206799,4269007109
4239206806,4269007121
4239206806,4269007142
4239206806,2654220370
4239206810,4239206815
4239206810,4269007142
4239206810,4269007121
4239206815,4239206810
4239206817,4239206819
4239206819,4269007142
4239206819,9982623968
4239206819,4239206817
4239206822,8072617043
4239206822,8072617037
4239206822,4269007167
4249724803,10082365373
4249724803,4249724819
4249724803,4249724813
4249724812,6135168980
4249724812,6135168981
4249724813,4249724827
4249724813,10082365391
4249724813,4249724803
4249724813,10082364668
4249724818,3881267821
4249724818,9991531722
4249724818,4249724834
4249724819,10082364660
4249724819,4249724803
4249724819,6135168980
4249724827,10082365373
4249724827,10082365362
4249724827,4249724813
4249724833,8063958938
4249724833,8063958937
4249724833,4249724834
4249724833,9725560790
4249724834,4249724833
4249724834,2838529215
4249724834,4249724818
4249724875,4249725115
4249724875,4249724876
4249724875,8720366570
4249724876,84869333
4249724876,8720366571
4249724876,4249724875
4249724876,4249724877
4249724877,4249725098
4249724877,4249724876
4249724877,4602842964
4249724877,4259619460
4249724877,4602842978
4249725098,84869333
4249725098,4249724877
4249725098,4249725110
4249725098,84869344
4249725110,4249725098
4249725110,84909934
4249725110,4249725118
4249725110,9338969251
4249725113,4259619514
4249725113,4249725128
4249725113,4259619403
4249725115,4249724875
4249725115,4249725136
4249725115,84909934
4249725115,9338969265
4249725118,4249725110
4249725118,6135169170
4249725118,9338969263
4249725128,4249725113
4249725128,4259619519
4249725128,4259619518
4249725128,9730129903
4249725129,4259619519
4249725129,4286968949
4249725129,10033902861
4249725136,4249725115
4249725136,4249725321
4249725136,9338969274
4249725145,8076235097
4249725145,4249725151
4249725145,4259619429
4249725148,4249725151
4249725148,1801870551
4249725148,4259619412
4249725151,4249725148
4249725151,4249725161
4249725151,4249725145
4249725151,4249725160
4249725160,8076235094
4249725160,8076235097
4249725160,4249725178
4249725160,4249725151
4249725161,4249725151
4249725161,9725560791
4249725161,10114913385
4249725178,4249725180
4249725178,4286968948
4249725178,4249725160
4249725178,10300738953
4249725180,9338969242
4249725180,4286968949
4249725180,4249725178
4249725310,8063958963
4249725317,3874849746
4249725317,9725560791
4249725317,4249725439
4249725320,10082364625
4249725320,8054030969
4249725320,4249725435
4249725321,10082364625
4249725321,4249725323
4249725321,4249725136
4249725323,6135169440
4249725323,4249725321
4249725323,4249725344
4249725344,4249725323
4249725344,6135169418
4249725344,6135169181
4249725352,4147991755
4249725359,3874849746
4249725384,6135169403
4249725384,10082349186
4249725384,4255604631
4249725409,4249725469
4249725426,4249725435
4249725429,10082349149
4249725429,10082349150
4249725429,8067594616
4249725435,4249725436
4249725435,4249725426
4249725435,4249725320
4249725436,3874849751
4249725436,4249725435
4249725436,8081786588
4249725436,10023070287
4249725439,1801870562
4249725439,1636559147
4249725439,8063958850
4249725439,4249725317
4249725469,1636938060
4249725469,1636938120
4249725469,4249725475
4249725469,4249725409
4249725474,6135169164
4249725474,1636938065
4249725474,4249725484
4249725475,6135169164
4249725475,8067594640
4249725475,4249725469
4249725475,8067594653
4249725484,4249725474
4249725484,11168091265
4249725484,11242762433
4249725497,4249725498
4249725497,4249725517
4249725497,8063958850
4249725498,4249725497
4249725517,6135169163
4249725517,4249725526
4249725517,4249725497
4249725526,4249725589
4249725526,8063958725
4249725526,4249725517
4249725531,4339659044
4249725541,4249725597
4249725543,4249725590
4249725556,4249725594
4249725556,4249725593
4249725556,8054050422
4249725558,4313709810
4249725558,11168091277
4249725558,4249725610
4249725558,4249725586
4249725558,11168091276
4249725559,3881267872
4249725559,4249725599
4249725559,4741901599
4249725559,4249725567
4249725567,8043553557
4249725567,8043553563
4249725567,4249725559
4249725568,4313709810
4249725568,4313709812
4249725568,4249725572
4249725568,4313709806
4249725571,8043553557
4249725571,8043553597
4249725571,4249725572
4249725572,4313709811
4249725572,4313709809
4249725572,4249725571
4249725572,4249725568
4249725574,9242151165
4249725574,8063958725
4249725574,4249725620
4249725578,9242151165
4249725578,2838529073
4249725578,4249725597
4249725578,2838529285
4249725586,11168091267
4249725586,84729190
4249725586,8041383909
4249725586,4249725558
4249725586,11168091275
4249725588,4339659044
4249725588,4249725589
4249725588,4249725594
4249725589,4249725588
4249725589,4249725526
4249725589,8063958725
4249725590,4249725543
4249725590,4249725592
4249725590,4249725593
4249725592,4249725590
4249725592,11168091267
4249725592,84729190
4249725593,4249725556
4249725593,4249725590
4249725593,4249725594
4249725594,4249725556
4249725594,4249725593
4249725594,4249725588
4249725597,4249725541
4249725597,3980487858
4249725597,4249725578
4249725598,84942165
4249725598,3881267871
4249725598,4249725604
4249725598,11282532378
4249725599,4249725606
4249725599,4249725559
4249725599,84942165
4249725599,4340348303
4249725600,4270697085
4249725600,3980487858
4249725600,2838529273
4249725604,4249725598
4249725604,4249725606
4249725604,8064287529
4249725604,8064287763
4249725606,4249725599
4249725606,4249725604
4249725606,4340348337
4249725606,4340348306
4249725609,10112142989
4249725609,4313709829
4249725609,4249725617
4249725610,4313709823
4249725610,4249725558
4249725610,4313709829
4249725610,1637297213
4249725617,8041383909
4249725617,8041383897
4249725617,4249725609
4249725618,4249725619
4249725618,8041383909
4249725618,8041383927
4249725618,84729190
4249725619,4249725618
4249725619,84729190
4249725619,11253961561
4249725620,11253961561
4249725620,1637898053
4249725620,2838529073
4249725620,4249725574
4249843732,8027378575
4249843732,7043806125
4249843732,2969146500
4249843732,4249843733
4249843733,8027392343
4249843733,2969146500
4249843733,2969146505
4249843733,4249843732
4255604073,4255604074
4255604074,4255604073
4255604074,4423994985
4255604074,10024528344
4255604075,10607394106
4255604075,4255604798
4255604075,4255604803
4255604460,4147991749
4255604460,8047929564
4255604460,8032264418
4255604460,4255604492
4255604461,1385017051
4255604461,4147991749
4255604461,7996463047
4255604461,8042753124
4255604482,84837892
4255604482,6061498033
4255604482,3980803798
4255604482,4255604489
4255604489,4255604522
4255604489,4255604490
4255604489,4255604482
4255604490,1385016997
4255604490,3980803806
4255604490,4255604492
4255604490,4255604489
4255604492,1385017055
4255604492,3980803804
4255604492,4255604460
4255604492,4255604490
4255604498,6126833949
4255604498,6126833950
4255604498,4255604504
4255604498,9725251900
4255604503,4255604504
4255604503,6097330159
4255604503,3980803778
4255604504,4255604503
4255604504,6126833752
4255604504,4255604498
4255604522,1385016997
4255604522,4255604489
4255604522,84837892
4255604522,4255604556
4255604526,8075343520
4255604545,4072028105
4255604546,7996463047
4255604556,4255604522
4255604568,9562570068
4255604589,9562570054
4255604592,7304919084
4255604592,9562570068
4255604592,8044949597
4255604623,11275673999
4255604623,4091667495
4255604623,1638150267
4255604623,10082306536
4255604631,4249725384
4255604634,10082306531
4255604634,4255604643
4255604634,1639426115
4255604643,4255604634
4255604687,7301178821
4255604693,10607394106
4255604698,4741901599
4255604793,4255604805
4255604793,4255604798
4255604793,9463541276
4255604798,4255604075
4255604798,4255604793
4255604798,4255604803
4255604803,4255604075
4255604803,4255604798
4255604803,9422944209
4255604804,8067594631
4255604804,4255604805
4255604804,8067594640
4255604805,4255604793
4255604805,4255604804
4255604805,4313709803
4259618682,4259619174
4259618682,4259619172
4259618682,4259619172
4259618862,9759711323
4259618862,4259618989
4259618862,4259618865
4259618865,4259618867
4259618865,4259618862
4259618865,10128876202
4259618867,4259618874
4259618867,4259618865
4259618867,4259618868
4259618868,4259618867
4259618874,4259618867
4259618874,4259618989
4259618874,4259618992
4259618989,4259618874
4259618989,4259619010
4259618989,4259618862
4259618990,8090258484
4259618990,4259618991
4259618990,4259619069
4259618991,4259618990
4259618991,9759711325
4259618991,4365275121
4259618991,9759711323
4259618992,4259618995
4259618992,4259619042
4259618992,4259618874
4259618995,4259619001
4259618995,4259618992
4259618995,4259619050
4259618995,4259619010
4259619001,4259618995
4259619001,4259619032
4259619001,4259619032
4259619010,4259618989
4259619010,4259619036
4259619010,4259618995
4259619022,4259619023
4259619022,9991531779
4259619023,4259619029
4259619023,4259619022
4259619023,4259619040
4259619029,4259619023
4259619032,4259619001
4259619032,4259619001
4259619032,4259619036
4259619036,4259619010
4259619036,4259619050
4259619036,4259619032
4259619036,4259619040
4259619040,10128911807
4259619040,4259619109
4259619040,4259619023
4259619040,4259619036
4259619041,4365275121
4259619041,4259619084
4259619041,4365275119
4259619042,4259619120
4259619042,4259619055
4259619042,4259618992
4259619050,4259619036
4259619050,4259618995
4259619050,4259619072
4259619053,4259619063
4259619053,10300738948
4259619053,4259619055
4259619055,4259619134
4259619055,4259619042
4259619055,4259619053
4259619060,4259619128
4259619060,4259619063
4259619060,4259619112
4259619063,4259619053
4259619063,4259619060
4259619063,4259619138
4259619067,4259619087
4259619067,4259619069
4259619069,4259619067
4259619069,4259619089
4259619069,4259618990
4259619069,4259619086
4259619072,8092607702
4259619072,4259619118
4259619072,4259619050
4259619072,4259619123
4259619084,8092889169
4259619084,4259619095
4259619084,4259619086
4259619084,4259619041
4259619086,4259619084
4259619086,4259619069
4259619086,4259619089
4259619087,4259619067
4259619087,4259619089
4259619087,6135168983
4259619089,4259619087
4259619089,6135168984
4259619089,4259619069
4259619089,4259619086
4259619095,4259619084
4259619095,8092889169
4259619095,4259619154
4259619095,4259619115
4259619109,4259619127
4259619109,4259619114
4259619109,4259619040
4259619112,4259619154
4259619112,4259619060
4259619112,4259619128
4259619112,8092889169
4259619114,4259619109
4259619115,4259619095
4259619115,4259619175
4259619115,4259619166
4259619118,4259619120
4259619118,4259619072
4259619118,4259619123
4259619120,4259619118
4259619120,4259619042
4259619120,4259619134
4259619123,4259619145
4259619123,4259619072
4259619123,8092607702
4259619123,4259619118
4259619127,4259619109
4259619127,4259619141
4259619127,4259619130
4259619127,8092607702
4259619128,4259619060
4259619128,4259619138
4259619128,4259619112
4259619130,4259619127
4259619134,4259619151
4259619134,4259619138
4259619134,4259619055
4259619134,4259619120
4259619138,4259619128
4259619138,4259619134
4259619138,4259619063
4259619138,4259619154
4259619141,4259619150
4259619141,4259619147
4259619141,4259619127
4259619145,4259619150
4259619145,4259619123
4259619145,4259619151
4259619145,4259619483
4259619147,4259619141
4259619150,4259619141
4259619150,4259619145
4259619150,4259619472
4259619151,4259619166
4259619151,4259619134
4259619151,4259619145
4259619151,4259619389
4259619154,4259619112
4259619154,4259619095
4259619154,4259619138
4259619166,4259619151
4259619166,4259619115
4259619166,4259619358
4259619172,4259618682
4259619172,4259618682
4259619172,4259619174
4259619174,4259619175
4259619174,4259619172
4259619174,4259618682
4259619175,4259619174
4259619175,4259619115
4259619175,4259619344
4259619175,9991531772
4259619344,4259619369
4259619344,4259619360
4259619344,4259619175
4259619350,6135168984
4259619350,9991531734
4259619350,10300738949
4259619351,4259619374
4259619351,3881267828
4259619351,84863993
4259619351,6135168983
4259619358,4259619389
4259619358,4259619166
4259619358,4259619410
4259619360,4259619344
4259619360,4259619369
4259619360,4259619455
4259619369,4259619360
4259619369,4259619344
4259619369,4259619463
4259619374,4259619403
4259619374,4259619351
4259619374,9991531734
4259619389,4259619358
4259619389,4259619433
4259619389,4259619151
4259619403,4259619429
4259619403,4259619374
4259619403,84863993
4259619403,4249725113
4259619405,4259619410
4259619410,4259619405
4259619410,4259619413
4259619410,4259619358
4259619412,84863993
4259619412,2838529214
